tweet,id,name,location,topic,created_at,processed_on
"#Moderna Announces Positive Initial #Booster Data Against #SARSCoV2 #VariantsofConcern
https://t.co/0DEUWAAAAd… https://t.co/B9midEsxts",1391769250021380097,COVID-19 Real-Time Learning Network (RTLN),,Moderna ,Mon May 10 14:57:01 +0000 2021,2021-05-11 23:02:08
"It's always about the money. #Moderna #pandemic #vaccine #COVID19
https://t.co/wBzhb1amEl",1391768699871301632,CalNews.com,"California, USA",Moderna ,Mon May 10 14:54:50 +0000 2021,2021-05-11 23:02:08
Got the vaccine today💪😁 #Moderna #CovidVaccine https://t.co/GIRyLEqUc6,1391768640207343620,Isaac Cerda,"Pharr, TX",Moderna ,Mon May 10 14:54:36 +0000 2021,2021-05-11 23:02:08
"Can't really see it, but there is a tiny hole in that arm and a dose of #moderna starting to do its work. The soone… https://t.co/7AitS71UN4",1391768269435117570,Scott Florence,,Moderna ,Mon May 10 14:53:07 +0000 2021,2021-05-11 23:02:08
"@GMA 18 y.o. male died after 2nd dose of #Moderna vaccine.

""Resident did not express having any symptoms, the only… https://t.co/8yOMObuf8f",1391763942943256587,Fiore DiNotte,,Moderna ,Mon May 10 14:35:56 +0000 2021,2021-05-11 23:02:08
"Who has 2 thumbs, is gay as hell, and FULLY VACCINATED?! #COVID19Vaccination #Moderna https://t.co/RStwtkZLfJ",1391763066891558912,Aayla,United States,Moderna ,Mon May 10 14:32:27 +0000 2021,2021-05-11 23:02:08
"@GMA 18 y.o. male died 3 days after #Moderna shot. 
Developed fatigue, body aches, headache 1 day after vaccination… https://t.co/oZmqOdp6LK",1391762971747962883,Fiore DiNotte,,Moderna ,Mon May 10 14:32:04 +0000 2021,2021-05-11 23:02:08
"@Safrane4 @yossamia @EUTelecoms @hildabast Currently certain US states are giving vaccines to foreign tourists, but… https://t.co/A1x5uNEc7w",1391762969457987591,Faceless Man,,Moderna ,Mon May 10 14:32:04 +0000 2021,2021-05-11 23:02:08
"Almost 48 hours post #Moderna vaxx dose 2. Other than a tender arm which is par for course for me after any vaxx, f… https://t.co/xSqnHxo3JK",1391762483459891200,Amy @ 🏠,United States,Moderna ,Mon May 10 14:30:08 +0000 2021,2021-05-11 23:02:08
"#India should approve #Pfizer, #Moderna and other global #vaccines. The need of the hour is to quickly vaccinate ma… https://t.co/NekZqorS5G",1391762374827282432,Vinod Jain,India,Moderna ,Mon May 10 14:29:42 +0000 2021,2021-05-11 23:02:08
Getting my second shot today. #Moderna baby!,1391761002153320450,ⒸⒶⓁⒾⒸⓄ ™️,"Pittsburgh, PA",Moderna ,Mon May 10 14:24:15 +0000 2021,2021-05-11 23:02:08
"@yossamia @hildabast Nope. Only #Pfizer, #Moderna, #JJ and #AstraZeneca vaccine recipients are considered vaccinate… https://t.co/JKdo3gLAQ7",1391760624317775873,Faceless Man,,Moderna ,Mon May 10 14:22:45 +0000 2021,2021-05-11 23:02:08
Appointments can be made to get the #Pfizer or #Moderna vaccines. #COVID19 #Alberta https://t.co/wU1Ahk8CRc,1391760242296299524,Justin Goulet,,Moderna ,Mon May 10 14:21:14 +0000 2021,2021-05-11 23:02:08
"Got my first #Moderna dose yesterday. I have nausea, fatigue and a sore throat.  Would love to hear your reactions.… https://t.co/ATcqV3ZA2O",1391760115850747908,maggies,Canada,Moderna ,Mon May 10 14:20:43 +0000 2021,2021-05-11 23:02:08
"@Apost8S My zoom meeting is on Saturday at 1.30pm. So the vaccine is not the reason why I missed it again 😀 btw, I… https://t.co/84HKwbIlDm",1391759887710015489,Aaron Bolt,"Montréal, Québec",Moderna ,Mon May 10 14:19:49 +0000 2021,2021-05-11 23:02:08
"@GMA 15 y.o. girl died days after 2nd #Moderna vaccine shot. 

""Write-up: ... I am the PICU attending who cared for… https://t.co/KzoEHdi6Z6",1391759570968580096,Fiore DiNotte,,Moderna ,Mon May 10 14:18:34 +0000 2021,2021-05-11 23:02:08
Maybe it's the postpartum hormones or maybe it's just complete ridiculous gratitude for science but I just received… https://t.co/Jq86woSOTO,1391759192386637825,Lara Greenberg FOX 35,"Orlando, FL",Moderna ,Mon May 10 14:17:03 +0000 2021,2021-05-11 23:02:08
"@rgoodlaw Time for  #Pfizer , #Johnson&amp;Johnson, #Moderna to sue this propagandist",1391758677758128130,Joppagirl,,Moderna ,Mon May 10 14:15:01 +0000 2021,2021-05-11 23:02:08
@thejoyfulpriest Done! #Moderna,1391757759989829639,Amy Kraus,,Moderna ,Mon May 10 14:11:22 +0000 2021,2021-05-11 23:02:08
"Had my second Corona vaccine today, feeling privileged.  #COVIDVaccination #Moderna #privileged #healtheworld",1391756975906697221,Laila Hassouna,Netherlands,Moderna ,Mon May 10 14:08:15 +0000 2021,2021-05-11 23:02:08
Done 1 done! All hail the Dolly vaccine. And I had to get the magazine because I'm a royal nerd. #moderna @ Walgree… https://t.co/9ljzbgz5XF,1391756847858823170,John,"Bronx, NY",Moderna ,Mon May 10 14:07:44 +0000 2021,2021-05-11 23:02:08
"How many people have died of Moderna in last 30 days? Going to get my jab today, I need moral support 😭Also, just d… https://t.co/txuuVWwt9u",1391756444580687880,Samiya Zafar🇵🇸,"Saugeen Shores, Ontario",Moderna ,Mon May 10 14:06:08 +0000 2021,2021-05-11 23:02:08
Got my second #Moderna vaccine Saturday morning and experienced a manageable sore arm and NOTHING more. Hmm... shou… https://t.co/1FXzxmfgqc,1391755814692589573,I’m FULLY vaccinated!,By A Park ,Moderna ,Mon May 10 14:03:38 +0000 2021,2021-05-11 23:02:08
"@Blacks4Peace @GlenFordBAR @MSF_USA @LouisProyect1 @africasacountry
The Geopolitics of Vaccine Apartheid… https://t.co/ylI3OvZ64a",1391755649739001857,Jim Brash,"Parsippany,  NJ",Moderna ,Mon May 10 14:02:59 +0000 2021,2021-05-11 23:02:08
Moderna shot #2 has me not feeling 100% today. Trying to just relax and do limited work. #Moderna #Chillout,1391755245886349312,Musicman,,Moderna ,Mon May 10 14:01:22 +0000 2021,2021-05-11 23:02:08
"How long are the EUA's in effect for in the US? In Canada?

How long are #Pfizer, #BioNTech, #Moderna, #AstraZeneca… https://t.co/VLYVYZissy",1391752565147066375,Warren Oakes,Canada,Moderna ,Mon May 10 13:50:43 +0000 2021,2021-05-11 23:02:08
"Got #vaccinated today with my first #Moderna shot! Didn't feel a thing!😅
5 hours later, no side effects whatsoever!… https://t.co/VQdy0UtknH",1391752032743301120,Think!zone,Mars,Moderna ,Mon May 10 13:48:36 +0000 2021,2021-05-11 23:02:08
"To all non-institutional first time investors, if you didn't invest in #BioNTech till now, consider adding it into… https://t.co/A9uGH2D3nq",1391751768258715648,Nithin M Nandakumar Nair,Organic Spaceship 🌍,Moderna ,Mon May 10 13:47:33 +0000 2021,2021-05-11 23:02:08
Canada should patent a .5ml syringe specifically for vaccinating. With #Moderna at .5ml and #Pfizer at .3ml per dos… https://t.co/ARtae0pYyK,1391750379273084929,OPSEU Paramedics & Ambulance Communications,Ontario,Moderna ,Mon May 10 13:42:02 +0000 2021,2021-05-11 23:02:08
"Receive #Darshan of #Parashakti to protect from #Coronavirus 
Live Parashakti #AkashicReadings by SPH #Nithyananda… https://t.co/mlgQh0QvjC",1391750002364452865,Ma Nithya JadaShaktikananda (Wee Jee Chin),,Moderna ,Mon May 10 13:40:32 +0000 2021,2021-05-11 23:02:08
#GetVaccinated it's safe 😷💉👍🏽 #TheUnbiasedScience #Moderna #Pfizer #PfizerBiontech #JohnsonAndJohnsonVaccine… https://t.co/GqRDmT1rvd,1391749843467517952,Curlytopqt❤,Chicago,Moderna ,Mon May 10 13:39:54 +0000 2021,2021-05-11 23:02:08
"People with high-risk health conditions and individuals 40+ can book a COVID-19 vaccine this week.
#COVID19… https://t.co/JI3xAMkd50",1391748425713061894,Barrie 360,"Barrie, Ontario",Moderna ,Mon May 10 13:34:16 +0000 2021,2021-05-11 23:02:08
Tomorrow is 2 weeks since my second #Moderna and I am looking forward to feeling #FullyVaccinated,1391748063174164480,Alex Truman,"Pasadena, CA",Moderna ,Mon May 10 13:32:50 +0000 2021,2021-05-11 23:02:08
@HamiltonsMayor @CHCHTV @fordnation Mayor Fred - we will not have “somewhat of a normal summer” this year until mos… https://t.co/QXNzB3siMh,1391747903962730496,Caterina,,Moderna ,Mon May 10 13:32:12 +0000 2021,2021-05-11 23:02:08
"Second shot done!
If you still need to get yours, sign up at https://t.co/LZxnqQurhx.
#vaccinated #Moderna https://t.co/bkUuirjPWK",1391747498381910018,Steve Garbacz,"Kendallville, IN",Moderna ,Mon May 10 13:30:35 +0000 2021,2021-05-11 23:02:08
#Moderna dose 2/2,1391746560233459716,Me & the movies,,Moderna ,Mon May 10 13:26:52 +0000 2021,2021-05-11 23:02:08
@MedinCell on the place !!! #medincell #liverpool #oms #billgatesfoundation #unitaid #teva #merck #Moderna #valneva… https://t.co/V8l4Zkbcoc,1391746125238050820,CIPPSPORT,,Moderna ,Mon May 10 13:25:08 +0000 2021,2021-05-11 23:02:08
If you don’t see that @MedinCell is with Liverpool who is With OMS/Bill Gates and UNITAID with the future of medica… https://t.co/xHsRF6hNjw,1391745711235112961,CIPPSPORT,,Moderna ,Mon May 10 13:23:29 +0000 2021,2021-05-11 23:02:08
"#MotivationalMonday 👏🏾 Transition Is Never Easy , Never Give Up !!!
#motivation #motivationalquotes #atlanta #atl… https://t.co/HZiPg9bQ1p",1391745415364677632,Serenity House ATL,"Atlanta, Ga",Moderna ,Mon May 10 13:22:19 +0000 2021,2021-05-11 23:02:08
#BREAKING Are u a #superhero takin a stand against #covid? SHOW IT #covid19 #vaccine #marvel #comics #Pfizer… https://t.co/HxtZDQnHRD,1391745144530034690,Kids Quiz,,Moderna ,Mon May 10 13:21:14 +0000 2021,2021-05-11 23:02:08
"36 hrs after I got my 2nd #Moderna dose, at 10.00 pm last night, all my aches were gone.  It was like as if a switc… https://t.co/30KWkWT4N6",1391745063928139778,IL_Conservative,Iowa,Moderna ,Mon May 10 13:20:55 +0000 2021,2021-05-11 23:02:08
2/2 Risk of #VITT after #AstraZeneca vax is still rare. I’ll be updating my analysis of risk of death f/ VITT vs de… https://t.co/FZApzo4oIQ,1391742998497710087,Dr. Ben Chan,"Toronto, Canada",Moderna ,Mon May 10 13:12:42 +0000 2021,2021-05-11 23:02:08
Seriously..! Get @pfizer and #Moderna into INDA NOW NOW NOW. Whole west has these shots. Ignore #Covidiots Hope our… https://t.co/x4HgKgjN3C,1391741896188481537,Sravanth Hindupur,Switzerland,Moderna ,Mon May 10 13:08:20 +0000 2021,2021-05-11 23:02:08
"Update on my reaction to #moderna dose 2: 100.7 fever, entire body aches but dominant areas are: head, eyes &amp; arm.… https://t.co/pbTJwfqYnB",1391741481476632579,jess 🐝,United States,Moderna ,Mon May 10 13:06:41 +0000 2021,2021-05-11 23:02:08
"Who has been vaccinated? Just a survey to see the global numbers. Just click Y (yes), N (No), and P (planned, slot… https://t.co/7qzn16vaC8",1391736767464812546,Abhi,,Moderna ,Mon May 10 12:47:57 +0000 2021,2021-05-11 23:02:08
"And now: #Moderna.
Check out its reverse-engineered source code on #GitHub.
To better understand it I highly sugges… https://t.co/lA3HIeptwi",1391736470814265349,FX Lemire,"Montréal, Québec",Moderna ,Mon May 10 12:46:46 +0000 2021,2021-05-11 23:02:08
Vaccinations are increasing fast in #Spain but #AstraZeneca is causing a new delay! Some of the most vulnerable are… https://t.co/P0ovCHNy6v,1391735572746719234,SSJPR,"London, Barcelona, Zurich",Moderna ,Mon May 10 12:43:12 +0000 2021,2021-05-11 23:02:08
$MRNA Moderna Q1 Earnings vs Patent Waiver | What NOW? Check out our video update on Moderna before it is too late!… https://t.co/XTpc4w6VLj,1391734543267340296,Late Night Stocks,,Moderna ,Mon May 10 12:39:06 +0000 2021,2021-05-11 23:02:08
Takeda Pharmaceutical Co. said Monday that it has submitted data on its trial in #Japan of #US biotechnology startu… https://t.co/5vrTV8bfFl,1391732250211979266,Arab News Japan,,Moderna ,Mon May 10 12:30:00 +0000 2021,2021-05-11 23:02:08
"Six days after I got my first #Moderna shot, I still suffer from the #Tinnitus that started a few hours after the… https://t.co/Mc2bPx8JQy",1391731085667614724,Benjamin Rifert,,Moderna ,Mon May 10 12:25:22 +0000 2021,2021-05-11 23:02:08
"@hpeche I get to fly back to Key West from Orlando next week. Okay #Moderna , you better be working.",1391730167534473216,Manatee Fritters,Floating. So far. ,Moderna ,Mon May 10 12:21:43 +0000 2021,2021-05-11 23:02:08
I'm finally getting my Covid vaccine next week!! #Moderna #aermelhoch #Impfung,1391724598388039680,Natalie,20 | she/her ,Moderna ,Mon May 10 11:59:35 +0000 2021,2021-05-11 23:02:08
Moderna CEO expects Covid variants to emerge in coming months: 'This virus is not going away… https://t.co/h9QTAbTMlB,1391721346518843402,THE CEO PUBLICATION,USA,Moderna ,Mon May 10 11:46:40 +0000 2021,2021-05-11 23:02:08
@CP24 Worried about getting the #COVID19 #vaccine listen at https://t.co/SHLbxlWpzI… to hear from folks who’ve gott… https://t.co/SM9GOOYuMh,1391718908634218496,GoOnwithGuido,Richmond Hill,Moderna ,Mon May 10 11:36:59 +0000 2021,2021-05-11 23:02:08
"Which vaccination did Trump, Melanie, and Tucker get? #pfizer or #moderna?

#TuckerVaxxed #trumpvaxxed https://t.co/hAUO7oeuUH",1391716334724030466,P Squared,,Moderna ,Mon May 10 11:26:45 +0000 2021,2021-05-11 23:02:08
Just got my first dose of the #Moderna vaccine. Anyone know what it does? https://t.co/YCKRDiCxBi,1391714733154254849,Christoffer Tornell,"Skövde, Sweden",Moderna ,Mon May 10 11:20:23 +0000 2021,2021-05-11 23:02:08
Rainy Monday. Still reeling from second dose #Moderna. Start working with a new client today -- so excited! Plus cl… https://t.co/chdUOQrgAp,1391714129380093952,Fearless Ink,Cape Cod,Moderna ,Mon May 10 11:17:59 +0000 2021,2021-05-11 23:02:08
"Best video explaining about vaccine's efficacy. 

 ✅ The Best Vaccine Right Now is The One Which You Get At The Ear… https://t.co/Q2dUFNHHGg",1391713843244503048,Bijoy Sarkar,bangalore,Moderna ,Mon May 10 11:16:51 +0000 2021,2021-05-11 23:02:08
"Blessed for the people out there, much smarter than us, who made these vaccines. A Little sore and sleepy but a who… https://t.co/QSQCDw4GaL",1391713468118568965,Devon Hollberg,,Moderna ,Mon May 10 11:15:22 +0000 2021,2021-05-11 23:02:08
"The next time you're talking to one of your anti-lockdown/anti-vax friends or relatives, just remind them that the… https://t.co/RVHmYJl8rh",1391707160111943681,DerekZoolander85,,Moderna ,Mon May 10 10:50:18 +0000 2021,2021-05-11 23:02:08
"First Chip Implanted..... @moderna_tx 
(joking.... obviously!!!)

&gt;&gt;&gt;You can now ALWAYS reach me under 54478333-923… https://t.co/T4NPKy41Xa",1391703833546534913,🔴Michael Schulz🔴,"Frankfurt am Main, Deutschland",Moderna ,Mon May 10 10:37:05 +0000 2021,2021-05-11 23:02:08
"To ensure sufficient supply of #mRNA vaccine for #Switzerland , the Swiss federal government has signed another con… https://t.co/pgsqSQJ7Ss",1391701355476226050,Orbisswiss-photos,"Geneva, Switzerland",Moderna ,Mon May 10 10:27:14 +0000 2021,2021-05-11 23:02:08
".@SSTSundhed Director @SSTbrostrom says #Denmark is about to see vaccine deliveries jump to 400,000 doses per week,… https://t.co/Vc7hLysN1F",1391699743781363712,Shane Woodford,"Faaborg, Denmark",Moderna ,Mon May 10 10:20:50 +0000 2021,2021-05-11 23:02:08
"Day 3 post #Moderna dose 2: still feel like crap, bit was awake for 30 consecutive minutes, an improvement over yesterday.",1391698416858767361,Devon Ellington,Cape Cod,Moderna ,Mon May 10 10:15:33 +0000 2021,2021-05-11 23:02:08
"If they can get #Pfizer and #Moderna in #France in June in France for all ages then, they're in better shape. Maybe… https://t.co/vcWaAZJmST",1391691758069706753,EDMRob83,"Beverly Hills, CA",Moderna ,Mon May 10 09:49:06 +0000 2021,2021-05-11 23:02:08
"💉 Vaccine tracker Covid-19: Share of Injection by region and Moderna in Italy 🇮🇹, up-to-date #vaccini #Moderna… https://t.co/Li85xHmTod",1391690615658848256,Antonio Iodice,,Moderna ,Mon May 10 09:44:33 +0000 2021,2021-05-11 23:02:08
This morning @Publix pharmacies will begin accepting walk-in appointments for either the #JohnsonandJohnson or… https://t.co/hzjR4LEIRh,1391690005798588418,Jossie Carbonare WPBF25,"West Palm Beach, FL",Moderna ,Mon May 10 09:42:08 +0000 2021,2021-05-11 23:02:08
"Useless pandemic-lovers declaring one #wuhanvirus vaccine ""cooler"" than the others...these people are stupid.… https://t.co/6G1J1qyGh7",1391688738011590656,K.C.,"Cleveland, OH",Moderna ,Mon May 10 09:37:06 +0000 2021,2021-05-11 23:02:08
Eddie Vedder Performs “Corduroy” and Calls for Vaccine Equity | VAX LIVE... https://t.co/dsWqUsvL93 via @YouTube.… https://t.co/ph5fwtHxDc,1391688409089970177,Sherilyn♥LoverofLife,"Tennessee, USA",Moderna ,Mon May 10 09:35:47 +0000 2021,2021-05-11 23:02:08
16 hours #PostVaccine Update: I got my 2nd Dose of the Moderna Vaccine yeaterday and I feel fine. No side effects o… https://t.co/BiMxShjhUC,1391680654836912130,Johnny Zero,United States,Moderna ,Mon May 10 09:04:58 +0000 2021,2021-05-11 23:02:08
Doing #Japan-specific  #Moderna #vaccine trials are an absurd waste of time and money. They will have no effect on… https://t.co/MyjAOAUdJK,1391680065293881348,Marc Yanofsky,Japan,Moderna ,Mon May 10 09:02:38 +0000 2021,2021-05-11 23:02:08
Ive been feeling sick since getting that 1st Moderna vaccine shot. Even to the point where my work won’t let me con… https://t.co/1DGaaQc6fK,1391676984040820736,Twitch: @WyLeeKai,CodeBroke City,Moderna ,Mon May 10 08:50:23 +0000 2021,2021-05-11 23:02:08
"Wear a #mask and get vaccinated. 

#AstraZeneca #BioNTech #Moderna #JohnsonandJohnson  ^ https://t.co/5VjykVHy0l",1391676795418779648,Herzmut,"Berlin, Deutschland",Moderna ,Mon May 10 08:49:38 +0000 2021,2021-05-11 23:02:08
I’ve been jabbed! #COVID19 #Moderna #NHS #ThankYouNurses,1391671099792969730,Jockanese,"South West, England",Moderna ,Mon May 10 08:27:00 +0000 2021,2021-05-11 23:02:08
@rajah_mich @DrZoeHyde Meanwhile Oxford study says rare blood clotting risk same for all three vaccines… https://t.co/16i1MTduAc,1391669869456678912,SickOfRupert,,Moderna ,Mon May 10 08:22:07 +0000 2021,2021-05-11 23:02:08
@mishtee69 Oxford study shows rare blood clotting is just as bad/rare for #Moderna and #Pfizer vaccines as… https://t.co/CDby3WvbEd,1391669616473042946,SickOfRupert,,Moderna ,Mon May 10 08:21:07 +0000 2021,2021-05-11 23:02:08
#Bloodclots as prevalent with #Pfizer and #Moderna vaccine as with #AstraZeneca's: study https://t.co/x4InzYRw2C… https://t.co/3Zw3YfYTgg,1391669049646485505,SickOfRupert,,Moderna ,Mon May 10 08:18:52 +0000 2021,2021-05-11 23:02:08
"Very glad Norway won’t be using #AstraZenaca and #JohnsonandJohnson 🙏🏻

Hopefully I’ll get my #Pfizer or #Moderna shoot in 1-3 months.",1391667253280653315,LarZen ➐ 🇳🇴,Norway,Moderna ,Mon May 10 08:11:43 +0000 2021,2021-05-11 23:02:08
"Advisory panel gives nod to #Moderna vaccine 
#SouthKorea #business #COVID19 #vaccinations
https://t.co/YmNYIVqwAU",1391667100276584448,The Korea Herald,"Seoul, Korea ",Moderna ,Mon May 10 08:11:07 +0000 2021,2021-05-11 23:02:08
Done and jabbed! I’m now fully vaccinated.  My 5G reception it’s full on. #Covid19 #Moderna https://t.co/2QowhmySTo,1391662293314846720,Wingloss,Estoy aquí ,Moderna ,Mon May 10 07:52:01 +0000 2021,2021-05-11 23:02:08
"Is CureVac a BUY? Check out FIRST our fact-based analysis, before you BUY!
https://t.co/mlkt7XJyWl
.
.
#curevac… https://t.co/eMJn7yDlqG",1391660140152098817,Late Night Stocks,,Moderna ,Mon May 10 07:43:27 +0000 2021,2021-05-11 23:02:08
